id,Phase ID,Plant phase,Phase operating status,project,project_other,parent,owner,ownership,province,country,region,status,steel_capacity,iron_capacity,process,equipment,url,lat,lng
P100000120305,S100000131835,Closure,retired,Ningbo Iron & Steel Co Ltd,宁波钢铁有限公司,Hang Zhou Iron & Steel Co Ltd [100.0%],"Ningbo Iron & Steel Co., Ltd.",unknown,Zhejiang,China,Asia Pacific,retired,N/A,2130.0,ironmaking_BF,BF,https://www.gem.wiki/Ningbo_Iron_&_Steel_Co_Ltd,29.918776,121.876423
P100000120314,S100000130445,Expansion,cancelled,Fujian Dingsheng Iron and Steel Co Ltd,福建鼎盛钢铁有限公司 1580高炉,Fujian Dingsheng Steel Co Ltd [100%],"Fujian Dingsheng Iron and Steel Co., Ltd",N/A,Fujian,China,Asia Pacific,cancelled,N/A,1460.0,ironmaking_BF,BF,https://www.gem.wiki/Fujian_Dingsheng_Iron_and_Steel_Co_Ltd,27.224477,120.328828
P100000120325,S100000130465,Main plant,operating,Hebei Taihang Iron and Steel Group Co Ltd,河北太行钢铁集团有限公司(一期高炉),Hebei Taihang Iron and Steel Group Co Ltd [100%],"Hebei Taihang Iron and Steel Group Co., Ltd.",N/A,Hebei,China,Asia Pacific,operating,N/A,2680.0,ironmaking_BF,BF,https://www.gem.wiki/Hebei_Taihang_Iron_and_Steel_Group_Co_Ltd,36.613716,114.082349
P100000120328,S100000130473,Expansion,operating,Hebei Tangyin Iron and Steel Co Ltd(Caofeidian),河北唐银钢铁有限公司(曹妃甸),HBIS Group Co Ltd [51.0%]; Hebei Yinshui Industrial Group Co Ltd [49.0%],"Hebei Tangyin Iron and Steel Co., Ltd.",Partial,Hebei,China,Asia Pacific,operating,N/A,1330.0,ironmaking_BF,BF,https://www.gem.wiki/Hebei_Tangyin_Iron_and_Steel_Co_Ltd(Caofeidian),39.160401,118.429806
P100000120344,S100000130497,Expansion,construction,Lanxin Steel Group Co Ltd plant,兰鑫钢铁集团有限公司 1250高炉,Gaolan County Lanxin Steel Co Ltd [100%],"Lanxin Steel Group Co., Ltd.",N/A,Gansu,China,Asia Pacific,construction,N/A,1150.0,ironmaking_BF,BF,https://www.gem.wiki/Lanxin_Steel_Group_Co_Ltd_plant,36.488866,103.922
P100000120350,S100000130507,Main plant,operating,Hebei Longfengshan Casting Co Ltd,河北龙凤山铸业有限公司,persons [90.1%]; China Development Bank Corp [9.9%],"Hebei Longfengshan Casting Co., Ltd.",unknown,Hebei,China,Asia Pacific,operating,N/A,2000.0,ironmaking_BF,BF,https://www.gem.wiki/Hebei_Longfengshan_Casting_Co_Ltd,36.705105,114.105387
P100000120351,S100000130508,Main plant,operating,Fushun Hanking Direct Reduced Iron Co Ltd,抚顺罕王直接还原铁有限公司,Tuchuan Capital Co Ltd [99.0%]; other [1.0%],"Fushun Hanking Direct Reduced Iron Co., Ltd.",N/A,Liaoning,China,Asia Pacific,operating,N/A,800.0,ironmaking_BF,BF,https://www.gem.wiki/Fushun_Hanking_Direct_Reduced_Iron_Co_Ltd,41.670998,123.85143
P100000120354,S100000131836,Closure,retired,Wulanhot Steel Co Ltd,乌兰浩特钢铁有限责任公司,Hebei Jingye Group Co Ltd [100.0%],"Wulanhot Steel Co., Ltd.",N/A,Inner Mongolia,China,Asia Pacific,retired,N/A,1320.0,ironmaking_BF,BF,https://www.gem.wiki/Wulanhot_Steel_Co_Ltd,46.055685,122.063282
P100000120354,S100000130513,Expansion,operating,Wulanhot Steel Co Ltd,乌兰浩特钢铁有限责任公司,Hebei Jingye Group Co Ltd [100.0%],"Wulanhot Steel Co., Ltd.",N/A,Inner Mongolia,China,Asia Pacific,operating,N/A,1130.0,ironmaking_BF,BF,https://www.gem.wiki/Wulanhot_Steel_Co_Ltd,46.055685,122.063282
P100000120357,S100000130518,Main plant,operating,Wugang Zhongjia Iron & Steel Co Ltd,舞钢中加钢铁有限公司,Henan Wugang Huayu Materials Co Ltd [75.0%]; Hongxing (Hong Kong) Co Ltd [25.0%],"Wugang Zhongjia Iron & Steel Co., Ltd.",N/A,Henan,China,Asia Pacific,operating,N/A,1220.0,ironmaking_BF,BF,https://www.gem.wiki/Wugang_Zhongjia_Iron_&_Steel_Co_Ltd,33.29175,113.458011
P100000120361,S100000130524,Main plant,operating,GuangDong Xinxing Ductile Iron Pipes Co Ltd,广东新兴铸管有限公司,Xinxing Ductile Iron Pipes Co Ltd [100.0%],"GuangDong Xinxing Ductile Iron Pipes Co., Ltd.",unknown,Guangdong,China,Asia Pacific,operating,N/A,700.0,ironmaking_BF,BF,https://www.gem.wiki/GuangDong_Xinxing_Ductile_Iron_Pipes_Co_Ltd,22.09914,111.665479
P100000120374,S100000130543,Expansion,operating,Guangxi Liugang Zhongjin Stainless Steel Co Ltd,广西柳钢中金不锈钢有限公司(500万吨钢一期)镍铁冶炼子项,Guangxi Liuzhou Iron and Steel Group Co Ltd [100.0%],"Guangxi Liugang Zhongjin Stainless Steel Co., Ltd.",Full,Guangxi,China,Asia Pacific,operating,N/A,1460.0,ironmaking_BF,BF,https://www.gem.wiki/Guangxi_Liugang_Zhongjin_Stainless_Steel_Co_Ltd,21.67261,109.741866
P100000120393,S100000130570,Main plant,operating,Guangxi Longzhou Zhongheng Wanhua Industrial Co Ltd,广西龙州中恒万华实业有限公司,Guangxi Longzhou Yishuo Investment Management Co Ltd [100.0%],"Guangxi Longzhou Zhongheng Wanhua Industrial Co., Ltd.",N/A,Guangxi,China,Asia Pacific,operating,N/A,550.0,ironmaking_BF,BF,https://www.gem.wiki/Guangxi_Longzhou_Zhongheng_Wanhua_Industrial_Co_Ltd,22.326361,106.94616
P100000120406,S100000130587,Main plant,operating,Shanxi Huaqiang Iron and Steel Co Ltd,山西华强钢铁有限公司,persons [51.0%]; Liu Xijun (Liu Xiaohu) [49.0%],"Shanxi Huaqiang Iron and Steel Co., Ltd.",N/A,Shanxi,China,Asia Pacific,operating,N/A,500.0,ironmaking_BF,BF,https://www.gem.wiki/Shanxi_Huaqiang_Iron_and_Steel_Co_Ltd,35.670848,111.378887
P100000120423,S100000131693,Closure,operating pre-retirement,AG der Dillinger Hüttenwerke Dillingen steel plant,,SHS Stahl Holding Saar GmbH & Co KgaA [32.2%]; ArcelorMittal SA [28.7%]; SHS - Stahl-Holding-Saar GmbH & Co KGaA [24.9%],Aktien Gesellschaft der Dillinger Huettenwerke Societe Anonyme des Forges et Acieries de Dilling,N/A,Saarland,Germany,Europe,operating pre-retirement,N/A,2227.0,ironmaking_BF,BF,https://www.gem.wiki/AG_der_Dillinger_Hüttenwerke_Dillingen_steel_plant,49.353884,6.746603
P100000120452,S100000131732,Closure,operating pre-retirement,ArcelorMittal Asturias (Gijón) steel plant,,ArcelorMittal SA [99.8%]; other [0.2%],Arcelormittal Espana SA,N/A,Asturias,Spain,Europe,operating pre-retirement,N/A,4700.0,ironmaking_BF,BF,https://www.gem.wiki/ArcelorMittal_Asturias_(Gijón)_steel_plant,43.525092,-5.731926
P100000120541,S100000130798,Expansion,operating,Welspun Anjar Steel plant,,Welspun Group [100.0%],Welspun Steel Ltd,N/A,Gujarat,India,Asia Pacific,operating,N/A,500.0,ironmaking_BF,BF,https://www.gem.wiki/Welspun_Anjar_Steel_plant,23.112781,70.0866885
P100000120807,S100000131144,Expansion,announced,Magnitogorsk Iron & Steel Works,Магнитогорский металлургический комбинат (Russian),Magnitogorskiy Metallurgicheskiy Kombinat PJSC [100%],Magnitogorskiy Metallurgicheskiy Kombinat PAO,unknown,Chelyabinsk,Russia,Eurasia,announced,N/A,3700.0,ironmaking_BF,BF,https://www.gem.wiki/Magnitogorsk_Iron_&_Steel_Works,53.427593,59.054122
P100000120819,S100000131859,Closure,retired,Ural Steel Metallurgical Plant,Металлургический завод Уральская Сталь (Russian),Zagorskii Trubnyi Zavod JSC [100.0%],Ural'skaya Stal' AO,N/A,Orenburg,Russia,Eurasia,retired,N/A,970.0,ironmaking_BF,BF,https://www.gem.wiki/Ural_Steel_Metallurgical_Plant,51.214781,58.353913
P100000120897,S100000131723,Closure,operating pre-retirement,China Steel Corporation Xiaogang plant,中國鋼鐵股份有限公司 簡稱臺灣中鋼  小港廠區,China Steel Corp [100%],China Steel Corporation,unknown,Kaohsiung,Taiwan,Asia Pacific,operating pre-retirement,N/A,2100.0,ironmaking_BF,BF,https://www.gem.wiki/China_Steel_Corporation_Xiaogang_plant,22.555442,120.349252
P100000120921,S100000131921,Closure,operating pre-retirement,Cleveland-Cliffs Middletown steel plant,,Cleveland-Cliffs Inc [100%],Cleveland-Cliffs Inc,N/A,Ohio,United States,North America,operating pre-retirement,N/A,2090.0,ironmaking_BF,BF,https://www.gem.wiki/Cleveland-Cliffs_Middletown_steel_plant,39.488589,-84.386197
P100000121063,S100000131435,Main plant,operating,Linzhou Iron and Steel Co Ltd,林州林钢铸管科技有限公司,Puyang Linzhou Steel and Iron Co Ltd [100%],"Puyang Linzhou Iron and Steel Co., Ltd.",Full,Henan,China,Asia Pacific,operating,N/A,600.0,ironmaking_BF,BF,https://www.gem.wiki/Linzhou_Iron_and_Steel_Co_Ltd,36.133342,113.873442
P100000120077,S100000131461,Expansion,construction,Fujian Quanzhou Minguang Iron and Steel Co Ltd,福建泉州闽光钢铁有限责任公司2座高炉,Fujian Metallurgical Holding Co Ltd [53.4%]; other [46.6%],Fujian Quanzhou Minguang Iron and Steel Co Ltd,Partial,Fujian,China,Asia Pacific,construction,N/A,1130.0,ironmaking_BF,BF,https://www.gem.wiki/Fujian_Quanzhou_Minguang_Iron_and_Steel_Co_Ltd,25.244396,118.029905
P100000120077,S100000131461,Expansion,construction,Fujian Quanzhou Minguang Iron and Steel Co Ltd,福建泉州闽光钢铁有限责任公司2座高炉,Fujian Metallurgical Holding Co Ltd [53.4%]; other [46.6%],Fujian Quanzhou Minguang Iron and Steel Co Ltd,Partial,Fujian,China,Asia Pacific,announced,N/A,1150.0,ironmaking_BF,BF,https://www.gem.wiki/Fujian_Quanzhou_Minguang_Iron_and_Steel_Co_Ltd,25.244396,118.029905
P100000121138,S100000131528,Main plant,retired,Jiangsu Longyuan Steel Co,江苏龙远钢铁有限公司,unknown,Jiangsu Longyuan Steel Co.,unknown,Jiangsu,China,Asia Pacific,retired,N/A,1100.0,ironmaking_BF,BF,https://www.gem.wiki/Jiangsu_Longyuan_Steel_Co,34.538033,117.329589
P100000120187,S100000131533,Closure,operating pre-retirement,Inner Mongolia Yaxin Longshun Special Steel Co Ltd,内蒙古亚新隆顺特钢有限公司,Inner Mongolia Yaxinlongshun Special Steel Co Ltd [100%],"Inner Mongolia Yaxin Longshun Special Steel Co., Ltd.",N/A,Inner Mongolia,China,Asia Pacific,operating pre-retirement,N/A,1460.0,ironmaking_BF,BF,https://www.gem.wiki/Inner_Mongolia_Yaxin_Longshun_Special_Steel_Co_Ltd,40.689778,110.214707
P100000120092,S100000131535,Closure,retired,Liuzhou Iron & Steel Co Ltd(Liuzhou Base),柳州钢铁股份有限公司(柳州本部),Liuzhou IRON&STEEL Co Ltd [100%],Liuzhou Iron & Steel Co Ltd,unknown,Guangxi,China,Asia Pacific,retired,N/A,1330.0,ironmaking_BF,BF,https://www.gem.wiki/Liuzhou_Iron_&_Steel_Co_Ltd(Liuzhou_Base),24.385304,109.37963
P100000120146,S100000131560,Closure,operating pre-retirement,Tangshan Donghai Iron and Steel Group Co Ltd,唐山东海钢铁集团有限公司,Tangshan Donghai Iron and Steel Group Co Ltd [100%],"Tangshan Donghai Iron and Steel Group Co., Ltd.",N/A,Hebei,China,Asia Pacific,operating pre-retirement,N/A,1674.0,ironmaking_BF,BF,https://www.gem.wiki/Tangshan_Donghai_Iron_and_Steel_Group_Co_Ltd,39.748373,118.624794
P100000120112,S100000131561,Closure,operating pre-retirement,Tangshan Songting Iron & Steel Co Ltd,唐山松汀钢铁有限公司,Tangshan Songting IRON&STEEL Co Ltd [100%],"Tangshan Songting Iron & Steel Co., Ltd.",N/A,Hebei,China,Asia Pacific,operating pre-retirement,N/A,844.0,ironmaking_BF,BF,https://www.gem.wiki/Tangshan_Songting_Iron_&_Steel_Co_Ltd,39.938866,118.576678
P100000120075,S100000131568,Closure,retired,Sichuan Desheng Group Vanadium and Titanium Co Ltd,四川德胜集团钒钛有限公司1250m3高炉,Haojun Development Group Co Ltd [49.0%]; persons [26.8%]; Yunnan Desheng Steel Co Ltd [14.0%]; Yunnan Desheng Logistics Co Ltd [10.2%],Sichuan Desheng Group Vanadium Titanium Co Ltd,N/A,Chongqing,China,Asia Pacific,retired,N/A,1000.0,ironmaking_BF,BF,https://www.gem.wiki/Sichuan_Desheng_Group_Vanadium_and_Titanium_Co_Ltd,29.39798,103.542532
P100000120076,S100000131572,Closure,operating pre-retirement,Sansteel Minguang Co Ltd Fujian plant,福建三钢闽光股份有限公司,Fujian Metallurgical Holding Co Ltd [53.4%]; other [46.6%],Sansteel Minguang Co Ltd Fujian,Partial,Fujian,China,Asia Pacific,retired,N/A,1183.0,ironmaking_BF,BF,https://www.gem.wiki/Sansteel_Minguang_Co_Ltd_Fujian_plant,26.261109,117.614709
P100000120076,S100000131572,Closure,operating pre-retirement,Sansteel Minguang Co Ltd Fujian plant,福建三钢闽光股份有限公司,Fujian Metallurgical Holding Co Ltd [53.4%]; other [46.6%],Sansteel Minguang Co Ltd Fujian,Partial,Fujian,China,Asia Pacific,operating pre-retirement,N/A,2382.0,ironmaking_BF,BF,https://www.gem.wiki/Sansteel_Minguang_Co_Ltd_Fujian_plant,26.261109,117.614709
P100000120187,S100000131575,Expansion,announced,Inner Mongolia Yaxin Longshun Special Steel Co Ltd,内蒙古亚新隆顺特钢有限公司,Inner Mongolia Yaxinlongshun Special Steel Co Ltd [100%],"Inner Mongolia Yaxin Longshun Special Steel Co., Ltd.",N/A,Inner Mongolia,China,Asia Pacific,announced,N/A,1430.0,ironmaking_BF,BF,https://www.gem.wiki/Inner_Mongolia_Yaxin_Longshun_Special_Steel_Co_Ltd,40.689778,110.214707
P100000120187,S100000131857,Expansion,announced,Inner Mongolia Yaxin Longshun Special Steel Co Ltd,内蒙古亚新隆顺特钢有限公司,Inner Mongolia Yaxinlongshun Special Steel Co Ltd [100%],"Inner Mongolia Yaxin Longshun Special Steel Co., Ltd.",N/A,Inner Mongolia,China,Asia Pacific,announced,N/A,1520.0,ironmaking_BF,BF,https://www.gem.wiki/Inner_Mongolia_Yaxin_Longshun_Special_Steel_Co_Ltd,40.689778,110.214707
P100000120077,S100000131577,Closure,operating pre-retirement,Fujian Quanzhou Minguang Iron and Steel Co Ltd,福建泉州闽光钢铁有限责任公司2座高炉,Fujian Metallurgical Holding Co Ltd [53.4%]; other [46.6%],Fujian Quanzhou Minguang Iron and Steel Co Ltd,Partial,Fujian,China,Asia Pacific,operating pre-retirement,N/A,2280.0,ironmaking_BF,BF,https://www.gem.wiki/Fujian_Quanzhou_Minguang_Iron_and_Steel_Co_Ltd,25.244396,118.029905
P100000120080,S100000131579,Closure,retired,Fujian Luoyuan Minguang Iron and Steel Co Ltd,福建罗源闽光钢铁有限责任公司,Fujian Metallurgical Holding Co Ltd [53.4%]; other [46.6%],Fujian Luoyuan Minguang Steel Co Ltd,Partial,Fujian,China,Asia Pacific,retired,N/A,1334.0,ironmaking_BF,BF,https://www.gem.wiki/Fujian_Luoyuan_Minguang_Iron_and_Steel_Co_Ltd,26.483815,119.67105
P100000120344,S100000131581,Closure,operating pre-retirement,Lanxin Steel Group Co Ltd plant,兰鑫钢铁集团有限公司 616高炉,Gaolan County Lanxin Steel Co Ltd [100%],"Lanxin Steel Group Co., Ltd.",N/A,Gansu,China,Asia Pacific,operating pre-retirement,N/A,710.0,ironmaking_BF,BF,https://www.gem.wiki/Lanxin_Steel_Group_Co_Ltd_plant,36.488866,103.922
P100000120082,S100000131582,Closure,operating pre-retirement,Gansu Jiu Steel Group Hongxing Iron and Steel Co Ltd,甘肃酒钢集团宏兴钢铁股份有限公司 450高炉,Gansu Jiu Steel Group Hongxing Iron and Steel Co Ltd [100%],Gansu Jiu Steel Group Hongxing Iron & Steel Co Ltd,unknown,Gansu,China,Asia Pacific,operating pre-retirement,N/A,2200.0,ironmaking_BF,BF,https://www.gem.wiki/Gansu_Jiu_Steel_Group_Hongxing_Iron_and_Steel_Co_Ltd,39.812121,98.295555
P100000120196,S100000131583,Closure,retired,Jiangsu Binxin Steel Group Co Ltd,江苏省镔鑫钢铁集团有限公司,Lianyungang Ganyu Zhongcheng Investment Co Ltd [87.4%]; persons [12.6%],"Jiangsu Binxin Special Steel Material Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,retired,N/A,1000.0,ironmaking_BF,BF,https://www.gem.wiki/Jiangsu_Binxin_Steel_Group_Co_Ltd,35.09556,119.279989
P100000120214,S100000131586,Closure,operating pre-retirement,Xinyu Iron and Steel Group Co Ltd,新余钢铁集团有限公司,Xinyu Iron & Steel Corporation Ltd [100%],"Xinyu Iron and Steel Group Co., Ltd.",unknown,Jiangxi,China,Asia Pacific,operating pre-retirement,N/A,4800.0,ironmaking_BF,BF,https://www.gem.wiki/Xinyu_Iron_and_Steel_Group_Co_Ltd,27.786859,114.921595
P100000120214,S100000131587,Expansion,announced,Xinyu Iron and Steel Group Co Ltd,新余钢铁集团有限公司,Xinyu Iron & Steel Corporation Ltd [100%],"Xinyu Iron and Steel Group Co., Ltd.",unknown,Jiangxi,China,Asia Pacific,announced,N/A,4364.0,ironmaking_BF,BF,https://www.gem.wiki/Xinyu_Iron_and_Steel_Group_Co_Ltd,27.786859,114.921595
P100000120222,S100000131590,Closure,operating pre-retirement,Rizhao Steel Yingkou Medium Plate Co Ltd,日钢营口中板有限公司,Jinghua Rigang Holding Group Co Ltd [98.8%]; other [1.2%],Rizhao Steel Yingkou Medium Plate Co Ltd,N/A,Liaoning,China,Asia Pacific,operating pre-retirement,N/A,2280.0,ironmaking_BF,BF,https://www.gem.wiki/Rizhao_Steel_Yingkou_Medium_Plate_Co_Ltd,40.671136,122.395441
P100000120222,S100000131591,Expansion,announced,Rizhao Steel Yingkou Medium Plate Co Ltd,日钢营口中板有限公司,Jinghua Rigang Holding Group Co Ltd [98.8%]; other [1.2%],Rizhao Steel Yingkou Medium Plate Co Ltd,N/A,Liaoning,China,Asia Pacific,announced,N/A,2069.0,ironmaking_BF,BF,https://www.gem.wiki/Rizhao_Steel_Yingkou_Medium_Plate_Co_Ltd,40.671136,122.395441
P100000120095,S100000131592,Closure,operating pre-retirement,Guangxi Guigang Iron and Steel Group Co Ltd,广西贵港钢铁集团有限公司,persons [44.0%]; Guigang Helong Investment Partnership LP [41.8%]; Guigang Herun Investment Partnership LP [12.5%]; other [1.7%],"Guangxi Guigang Iron and Steel Group Co., Ltd.",N/A,Guangxi,China,Asia Pacific,operating pre-retirement,N/A,1660.0,ironmaking_BF,BF,https://www.gem.wiki/Guangxi_Guigang_Iron_and_Steel_Group_Co_Ltd,23.088182,109.634638
P100000120163,S100000131598,Closure,retired,Angang Group Xinyang Iron and Steel Co Ltd,安钢集团信阳钢铁有限责任公司,persons [65.2%]; Henan PROVINCE HENGCHANG Trading Co Ltd [15.8%]; other [10.4%]; Henan State Owned Capital Operation Group Co Ltd [8.6%],"Angang Group Xinyang Iron and Steel Co., Ltd.",Partial,Henan,China,Asia Pacific,retired,N/A,1400.0,ironmaking_BF,BF,https://www.gem.wiki/Angang_Group_Xinyang_Iron_and_Steel_Co_Ltd,32.488704,114.038243
P100000120163,S100000131599,Closure,operating pre-retirement,Angang Group Xinyang Iron and Steel Co Ltd,安钢集团信阳钢铁有限责任公司,persons [65.2%]; Henan PROVINCE HENGCHANG Trading Co Ltd [15.8%]; other [10.4%]; Henan State Owned Capital Operation Group Co Ltd [8.6%],"Angang Group Xinyang Iron and Steel Co., Ltd.",Partial,Henan,China,Asia Pacific,operating pre-retirement,N/A,1400.0,ironmaking_BF,BF,https://www.gem.wiki/Angang_Group_Xinyang_Iron_and_Steel_Co_Ltd,32.488704,114.038243
P100000120162,S100000131600,Expansion,announced,Shagang Group Anyang Yongxing Special Steel Co Ltd,沙钢集团安阳永兴特钢有限公司,Hengde International [27.4%]; Jiangsu Shagang Group Co Ltd [21.3%]; Zhangjiagang Free Trade Zone Rongrun Trade Co Ltd [16.8%]; other [12.4%]; Zhangjiagang Free Trade Zone Qianxing Investment Trade Co Ltd [10.5%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [6.4%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [5.2%],"Shagang Group Anyang Yongxing Special Steel Co., Ltd.",N/A,Henan,China,Asia Pacific,announced,N/A,1264.0,ironmaking_BF,BF,https://www.gem.wiki/Shagang_Group_Anyang_Yongxing_Special_Steel_Co_Ltd,36.143573,114.149964
P100000120162,S100000131601,Closure,operating pre-retirement,Shagang Group Anyang Yongxing Special Steel Co Ltd,沙钢集团安阳永兴特钢有限公司,Hengde International [27.4%]; Jiangsu Shagang Group Co Ltd [21.3%]; Zhangjiagang Free Trade Zone Rongrun Trade Co Ltd [16.8%]; other [12.4%]; Zhangjiagang Free Trade Zone Qianxing Investment Trade Co Ltd [10.5%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [6.4%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [5.2%],"Shagang Group Anyang Yongxing Special Steel Co., Ltd.",N/A,Henan,China,Asia Pacific,operating pre-retirement,N/A,2600.0,ironmaking_BF,BF,https://www.gem.wiki/Shagang_Group_Anyang_Yongxing_Special_Steel_Co_Ltd,36.143573,114.149964
P100000120331,S100000131604,Expansion,announced,Henan Angang Zhoukou Iron and Steel Co Ltd,河南安钢周口钢铁有限责任公司（2000高炉置换）,Anyang Iron & Steel Co Ltd [76.9%]; Zhoukou Investment Group Co Ltd [9.1%]; Henan Agric. Synthesis Exploitation Co Ltd [4.6%]; other [4.4%]; Sanmenxia Investment Group Co Ltd [2.4%]; Kaifeng Construction Lnvestment Co Ltd [1.2%]; Xinxiang Muye Development Management Co Ltd [0.9%]; Hoyer GmbH [0.2%]; China Logistics Group Co Ltd [0.1%]; Beijing Guanglong Enterprise Management Consulting Center LP [0.1%]; Guangxi Yingtongtong Investment Co Ltd [0.1%]; Huludao Hongyun Group Co Ltd [0.0%]; Sichuan Development Holding Co Ltd [0.0%]; Wuhan Industrial Investment Holding Group Co Ltd [0.0%]; Shihezi Shangde Equity Investment Partnership LP [0.0%],"Henan Angang Zhoukou Iron and Steel Co., Ltd.",Partial,Henan,China,Asia Pacific,announced,N/A,1700.0,ironmaking_BF,BF,https://www.gem.wiki/Henan_Angang_Zhoukou_Iron_and_Steel_Co_Ltd,33.364534,115.099661
P100000120261,S100000131607,Closure,operating pre-retirement,Shanxi Xintai Iron and Steel Co Ltd,山西新泰钢铁有限公司,Shanxi Antai Holding Group Co Ltd [100.0%],"Shanxi Xintai Iron and Steel Co., Ltd.",N/A,Shanxi,China,Asia Pacific,operating pre-retirement,N/A,1650.0,ironmaking_BF,BF,https://www.gem.wiki/Shanxi_Xintai_Iron_and_Steel_Co_Ltd,37.075017,111.985148
P100000120168,S100000131609,Closure,operating pre-retirement,Henan Yaxin Iron and Steel Group Co Ltd,河南亚新钢铁集团有限公司（置换的高炉）,Henan YAXIN Steel Industry Co Ltd [100%],"Henan Yaxin Iron and Steel Group Co., Ltd.",N/A,Henan,China,Asia Pacific,operating pre-retirement,N/A,1460.0,ironmaking_BF,BF,https://www.gem.wiki/Henan_Yaxin_Iron_and_Steel_Group_Co_Ltd,35.879956,114.334825
